/imovel/REO699895/venda-sobrado-5-quartos-suzano-jardim-dos-ipes;/assets/imgs/commons/image-default.png;Sobrado - Com 2 Casas A Casa Térrea possui: 2 Dormitórios, sendo 1 Suíte 2 Banheiros Sala Cozinha. Na r...;Alameda Tenente José Bernardino;R$ 800.000
/imovel/REO621803/venda-chacara-2-quartos-suzano-recreio-bela-vista;/assets/imgs/commons/image-default.png;EXCELENTE CHACARÀ PARA FAMILIA E LOCAÇÃO!! A chácara está em excelente localização , próximo do comércio ...;Rua Dos Pinheiros;R$ 1.450.000
/imovel/REO892531/venda-sobrado-5-quartos-suzano-jardim-dos-ipes;/assets/imgs/commons/image-default.png;Sobrado com : • 5 suítes; • 05 WC; • cozinha com armários; • despensa; • sala de jantar; • sala de est...;Alameda Tenente José Bernardino;R$ 1.200.000
/imovel/REO889387/venda-sobrado-2-quartos-suzano-jardim-sao-luis;/assets/imgs/commons/image-default.png;Lindo sobrado em Suzano, com ótima localização e de fácil acesso. Imóvel com 03 dormitórios , sendo 01 suít...;Rua Regina Cabalau Mendonça;R$ 600.000
/imovel/REO889433/venda-condominio-1-quarto-suzano-jardim-altos-de-suzano;/assets/imgs/commons/image-default.png;Linda casa em condomínio, localizada no Condomínio Altos de Suzano, na cidade de Suzano - SP! Essa casa esp...;Rua Valter Sarno Fidalgo;R$ 1.750.000
/imovel/REO891561/venda-casa-3-quartos-suzano-parque-santa-rosa;/assets/imgs/commons/image-default.png;Casa com: • 03 dormitórios (sendo 1 suíte); • 03 w.c; • cozinha planejada; • sala de estar ampla; ...;Rua Dos Jasmins;R$ 1.200.000
/imovel/REO889590/venda-apartamento-2-quartos-suzano-vila-urupes;/assets/imgs/commons/image-default.png;BELO APARTAMENTO EM CONDOMINIO PEDRA BELLA , SUZANO , LOCALIZADO NA VILA URUPES , COM 2 DORMITORIOS , SALA , C...;Rua Ipês;R$ 240.000
/imovel/REO867502/venda-sobrado-3-quartos-suzano-jardim-quaresmeira-ii;/assets/imgs/commons/image-default.png;Esta procurando um imóvel espaçoso e com ótima localização ? Nós temos um ideal para você e sua família. ...;Rua Benedicto De Ávila;R$ 730.000
/imovel/REO893815/venda-casa-2-quartos-suzano-jardim-leymar;/assets/imgs/commons/image-default.png;Casa com : • 2 dormitórios(sendo 1 suíte); • 02 w.c; • cozinha; • sala de estar; • sala de TV; ...;Rua Ângela Caressato Finardi;R$ 220.000
/imovel/REO861243/venda-sobrado-3-quartos-suzano-jardim-dos-ipes;/assets/imgs/commons/image-default.png;Epaçoso Sobrado, com 03 dormitórios (sendo 01 suíte), 03 banheiros, 2 lavabos, cozinha, sala de estar, varanda...;Alameda Tenente José Bernardino;R$ 650.000
/imovel/REO763855/venda-casa-2-quartos-suzano-vila-costa;/assets/imgs/commons/image-default.png;IMOVEL COMERCIAL NO CENTRO DE SUZANO EM RUA PRINCIPAL , LOCALIZADO NA PRAÇA DOS EXPEDICIONARIOS , EXCELENTE L...;Praça Dos Expedicionários Antônio Garcia;R$ 1.500.000
/imovel/REO642408/venda-apartamento-4-quartos-suzano-vila-costa;/assets/imgs/commons/image-default.png;...;Rua Washington Luiz;R$ 900.000
/imovel/REO853853/venda-sobrado-3-quartos-suzano-jardim-modelo;/assets/imgs/commons/image-default.png;Sobrado residencial no bairro JD Modelo próximo ao Tênis Club. ? Sobrado com 250 M² de terreno e 200 M² de ...;Rua Das Árvores;R$ 1.000.000
/imovel/REO475658/venda-sobrado-3-quartos-suzano-jardim-realce;/assets/imgs/commons/image-default.png;Casa ampla e bem arejada, muito bem localizada, em Suzano, próxima a todo tipo de comércio, escolas e Centro. ...;Avenida Ângelo Bianconi;R$ 1.590.000
